versao_schema;id_pedido;datahora_pedido_utc;status;nome_cliente;email_cliente;cidade_cliente;estado_cliente;id_produto;nome_produto;categoria_produto;nome_fornecedor;nome_fabricante;quantidade; preco_unitario ; desconto ; valor_bruto ; valor_liquido ;metodo_pagamento;datahora_pagamento_utc;em_atraso
v1;P0001259;2025-05-14T13:48:47.557237+00:00;pedido;Maria Isis Farias;maria-julia32@example.org;Cunha;AP;PRD008113;Agulha 25x7;Medicamento;Farmacêutica Pacheco;Hospitalar Guerra Araújo S.A.;8; R$ 128,78 ; R$ -   ; R$ 1.030,24 ; R$ 1.030,24 ;Cartão de Crédito;2025-05-17T13:48:47.557237+00:00;True
v1;P0001276;2025-04-26T11:48:47.557986+00:00;enviado;Leandro Rodrigues;joaodas-neves@example.org;Santos da Mata;CE;PRD008353;Agulha 25x7;Medicamento;Comercial Araújo da Costa - EI;Hospitalar da Luz Gonçalves S.A.;7; R$ 444,66 ; R$ 0,15 ; R$ 3.112,62 ; R$ 2.645,73 ;PIX;2025-04-26T11:48:47.557986+00:00;False
v1;P0001294;2025-08-01T11:48:47.558850+00:00;devolvido;Ayla Fernandes;lrezende@example.com;da Paz;MA;PRD007250;Agulha 25x7;Material de Expediente;Fornecedora Rodrigues - EI;Fornecedora Freitas da Paz S.A.;7; R$ 359,70 ; R$ -   ; R$ 2.517,90 ; R$ 2.517,90 ;Cartão de Crédito;2025-08-02T11:48:47.558850+00:00;True
v1;P0001320;2025-05-31T20:48:47.559921+00:00;entregue;Laura Machado;luiz-gustavoguerra@example.com;Nascimento;TO;PRD005349;Agulha 25x7;Material de Expediente;Distribuidora Farias S/A;Comercial Marques;6; R$ 681,22 ; R$ 0,05 ; R$ 4.087,32 ; R$ 3.882,95 ;Boleto Bancário;2025-06-03T20:48:47.559921+00:00;True
v1;P0001352;2025-05-10T13:48:47.561338+00:00;devolvido;Lorenzo Castro;isabelaviana@example.org;Pimenta;RO;PRD001396;Agulha 25x7;Medicamento;Distribuidora da Mota Rios - ME;Comercial Marques;6; R$ 520,73 ; R$ 0,10 ; R$ 3.124,38 ; R$ 2.811,94 ;Boleto Bancário;2025-05-10T13:48:47.561338+00:00;False
v1;P0001371;2025-07-10T08:48:47.562163+00:00;enviado;Gabriela Vargas;leandro32@example.org;Cirino do Campo;AC;PRD007178;Agulha 25x7;Medicamento;Farmacêutica Rodrigues Duarte S/A;Fornecedora Rios Silva Ltda.;5; R$ 672,38 ; R$ 0,10 ; R$ 3.361,90 ; R$ 3.025,71 ;Cartão de Crédito;2025-07-11T08:48:47.562163+00:00;True
v1;P0001377;2025-06-03T13:48:47.562442+00:00;pedido;Gustavo Henrique Borges;maria-liz48@example.org;Almeida de Abreu;MG;PRD001690;Agulha 25x7;Material Médico Hospitalar;Farmacêutica Lopes;Farmacêutica Jesus;6; R$ 397,05 ; R$ 0,10 ; R$ 2.382,30 ; R$ 2.144,07 ;PIX;2025-06-10T13:48:47.562442+00:00;True
v1;P0001412;2025-05-24T16:48:47.564024+00:00;devolvido;Isaque Fonseca;tgoncalves@example.net;Ferreira;RS;PRD003551;Agulha 25x7;Odontologia;Fornecedora Carvalho Moraes - ME;Hospitalar Jesus Mendonça - ME;4; R$ 196,67 ; R$ -   ; R$ 786,68 ; R$ 786,68 ;PIX;2025-05-24T16:48:47.564024+00:00;False
v1;P0001433;2025-04-30T13:48:47.564924+00:00;devolvido;Ana Luiza Moura;ksiqueira@example.net;da Cruz;RN;PRD001930;Agulha 25x7;Material de Expediente;Fornecedora Pastor Câmara S/A;Fornecedora Freitas da Paz S.A.;1; R$ 669,60 ; R$ 0,05 ; R$ 669,60 ; R$ 636,12 ;Cartão de Crédito;2025-04-30T13:48:47.564924+00:00;False
v1;P0001436;2025-07-12T07:48:47.565044+00:00;devolvido;Sr. Pedro da Cunha;lborges@example.com;Costa de Goiás;MS;PRD008871;Agulha 25x7;Material Médico Hospitalar;Distribuidora Farias S/A;Distribuidora Sampaio;6; R$ 459,35 ; R$ -   ; R$ 2.756,10 ; R$ 2.756,10 ;Boleto Bancário;2025-07-12T07:48:47.565044+00:00;False
v1;P0001442;2025-05-08T00:48:47.565299+00:00;enviado;Eloah Brito;mcorreia@example.org;Marques da Prata;TO;PRD009769;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Farmacêutica Carvalho Sousa S/A;Comercial Albuquerque - ME;8; R$ 708,92 ; R$ 0,10 ; R$ 5.671,36 ; R$ 5.104,22 ;PIX;2025-05-15T00:48:47.565299+00:00;True
v1;P0001444;2025-07-19T07:48:47.565383+00:00;enviado;Esther Vieira;waparecida@example.org;Ribeiro de Santos;SP;PRD001461;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Fornecedora Gomes - ME;Distribuidora Martins;5; R$ 58,39 ; R$ -   ; R$ 291,95 ; R$ 291,95 ;PIX;2025-07-20T07:48:47.565383+00:00;True
v1;P0001457;2025-05-27T20:48:47.565922+00:00;pedido;Danilo Castro;lazevedo@example.net;Cavalcante Paulista;RO;PRD002594;Agulha 25x7;Medicamento;Farmacêutica Sá S/A;Farmacêutica Jesus;5; R$ 192,00 ; R$ 0,15 ; R$ 960,00 ; R$ 816,00 ;Boleto Bancário;2025-05-27T20:48:47.565922+00:00;False
v1;P0001466;2025-04-29T18:48:47.566393+00:00;enviado;Lorenzo Freitas;casa-grandegustavo-henrique@example.net;Abreu;MG;PRD004040;Agulha 25x7;Material de Expediente;Farmacêutica Macedo;Distribuidora Barbosa - EI;7; R$ 160,91 ; R$ 0,05 ; R$ 1.126,37 ; R$ 1.070,05 ;Cartão de Crédito;2025-04-29T18:48:47.566393+00:00;False
v1;P0001479;2025-06-28T03:48:47.566921+00:00;entregue;Bryan Almeida;aragaobianca@example.org;Fogaça do Oeste;SC;PRD002912;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Hospitalar da Cruz;Hospitalar Correia Correia - EI;6; R$ 587,65 ; R$ 0,10 ; R$ 3.525,90 ; R$ 3.173,31 ;PIX;2025-07-05T03:48:47.566921+00:00;True
v1;P0001492;2025-08-03T17:48:47.567462+00:00;enviado;Luiza Moraes;almeidajose-miguel@example.org;Barbosa;CE;PRD009062;Agulha 25x7;Material Médico Hospitalar;Fornecedora Vargas da Rocha S/A;Distribuidora Cassiano;7; R$ 640,53 ; R$ 0,15 ; R$ 4.483,71 ; R$ 3.811,15 ;Boleto Bancário;2025-08-03T17:48:47.567462+00:00;False
v1;P0001538;2025-07-10T08:48:47.569472+00:00;devolvido;Maria Julia Silveira;maria-cecilia69@example.org;Mendes de Novais;RN;PRD009169;Agulha 25x7;Odontologia;Farmacêutica Vargas;Distribuidora Montenegro da Luz S.A.;8; R$ 541,10 ; R$ 0,15 ; R$ 4.328,80 ; R$ 3.679,48 ;Boleto Bancário;2025-07-13T08:48:47.569472+00:00;True
v1;P0001543;2025-07-24T20:48:47.569667+00:00;pedido;Ana Melo;arthurcamargo@example.org;Marques;RJ;PRD006323;Agulha 25x7;Material Médico Hospitalar;Fornecedora Gomes - ME;Distribuidora Montenegro da Luz S.A.;3; R$ 56,48 ; R$ -   ; R$ 169,44 ; R$ 169,44 ;PIX;2025-07-24T20:48:47.569667+00:00;False
v1;P0001560;2025-07-19T21:48:47.570401+00:00;pedido;Paulo Pinto;nporto@example.net;Rocha;PR;PRD006965;Agulha 25x7;Material Médico Hospitalar;Hospitalar Novaes;Hospitalar Abreu;5; R$ 615,56 ; R$ -   ; R$ 3.077,80 ; R$ 3.077,80 ;Cartão de Crédito;2025-07-22T21:48:47.570401+00:00;True
v1;P0001574;2025-08-09T01:48:47.571040+00:00;enviado;Francisco Pacheco;jcamargo@example.org;Costa;BA;PRD005324;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Farmacêutica Jesus;Hospitalar Jesus Mendonça - ME;1; R$ 207,67 ; R$ -   ; R$ 207,67 ; R$ 207,67 ;Cartão de Crédito;2025-08-12T01:48:47.571040+00:00;True
v1;P0001600;2025-07-04T00:48:47.572118+00:00;enviado;Maria Isis Machado;ravibrito@example.org;Silva dos Dourados;PB;PRD000047;Agulha 25x7;Material Médico Hospitalar;Comercial Moura;Fornecedora Rios Silva Ltda.;5; R$ 301,41 ; R$ -   ; R$ 1.507,05 ; R$ 1.507,05 ;PIX;2025-07-07T00:48:47.572118+00:00;True
v1;P0001613;2025-05-03T06:48:47.572685+00:00;entregue;Sr. João Gabriel Moraes;montenegromirella@example.org;Carvalho da Serra;AL;PRD006650;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Comercial Novais S.A.;Fornecedora da Rocha Cunha S/A;5; R$ 774,30 ; R$ 0,05 ; R$ 3.871,50 ; R$ 3.677,92 ;Cartão de Crédito;2025-05-04T06:48:47.572685+00:00;True
v1;P0001630;2025-07-20T19:48:47.573433+00:00;enviado;Paulo Novaes;otto01@example.org;da Luz;SC;PRD009382;Agulha 25x7;Material Médico Hospitalar;Distribuidora Nascimento Siqueira S.A.;Distribuidora Sampaio;2; R$ 370,21 ; R$ 0,05 ; R$ 740,42 ; R$ 703,40 ;Cartão de Crédito;2025-07-20T19:48:47.573433+00:00;False
v1;P0001635;2025-07-11T23:48:47.573654+00:00;pedido;Henry da Cruz;gcassiano@example.net;Jesus das Flores;PA;PRD009762;Agulha 25x7;Medicamento;Comercial Porto;Hospitalar Correia Correia - EI;6; R$ 418,93 ; R$ -   ; R$ 2.513,58 ; R$ 2.513,58 ;PIX;2025-07-12T23:48:47.573654+00:00;True
v1;P0001644;2025-08-07T05:48:47.574043+00:00;enviado;Ana Sophia Pimenta;joao-guilherme17@example.net;Castro do Galho;AM;PRD003588;Agulha 25x7;Material Médico Hospitalar;Comercial Porto;Fornecedora Rios Silva Ltda.;1; R$ 106,43 ; R$ -   ; R$ 106,43 ; R$ 106,43 ;Cartão de Crédito;2025-08-14T05:48:47.574043+00:00;True
v1;P0001645;2025-07-13T02:48:47.574084+00:00;enviado;Heloisa Sales;benicio65@example.net;Sales;PR;PRD000678;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Comercial Cassiano;Fornecedora Azevedo Peixoto S/A;3; R$ 557,88 ; R$ -   ; R$ 1.673,64 ; R$ 1.673,64 ;Cartão de Crédito;2025-07-20T02:48:47.574084+00:00;True
v1;P0001654;2025-04-17T14:48:47.574489+00:00;entregue;Anthony Pires;caroline95@example.com;Caldeira;PR;PRD004367;Agulha 25x7;Medicamento;Farmacêutica da Luz Moura - EI;Hospitalar da Luz Gonçalves S.A.;4; R$ 629,74 ; R$ -   ; R$ 2.518,96 ; R$ 2.518,96 ;Boleto Bancário;2025-04-17T14:48:47.574489+00:00;False
v1;P0001655;2025-05-28T16:48:47.574529+00:00;pedido;Gabriela Cunha;brendarodrigues@example.net;Moura das Flores;PE;PRD006677;Agulha 25x7;Material de Expediente;Farmacêutica Rodrigues Duarte S/A;Distribuidora Sampaio;1; R$ 429,37 ; R$ 0,10 ; R$ 429,37 ; R$ 386,43 ;Boleto Bancário;2025-05-31T16:48:47.574529+00:00;True
v1;P0001689;2025-05-02T08:48:47.575995+00:00;devolvido;Giovanna Silva;sampaioarthur@example.com;Fernandes;DF;PRD000008;Agulha 25x7;Medicamento;Distribuidora Azevedo;Distribuidora Martins;8; R$ 439,96 ; R$ 0,05 ; R$ 3.519,68 ; R$ 3.343,70 ;Cartão de Crédito;2025-05-02T08:48:47.575995+00:00;False
v1;P0001726;2025-05-25T09:48:47.577586+00:00;pedido;Ágatha Mendes;mariane81@example.org;Teixeira;MA;PRD002947;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Distribuidora da Mota Rios - ME;Farmacêutica Jesus;8; R$ 127,50 ; R$ 0,10 ; R$ 1.020,00 ; R$ 918,00 ;Boleto Bancário;2025-05-25T09:48:47.577586+00:00;False
v1;P0001743;2025-06-08T16:48:47.578411+00:00;entregue;Srta. Manuela Andrade;danilo43@example.org;Costela;SP;PRD008819;Agulha 25x7;Odontologia;Distribuidora Campos;Fornecedora Azevedo Peixoto S/A;2; R$ 300,83 ; R$ 0,05 ; R$ 601,66 ; R$ 571,58 ;Boleto Bancário;2025-06-08T16:48:47.578411+00:00;False
v1;P0001747;2025-07-17T04:48:47.578636+00:00;enviado;Nicolas Andrade;barrosmirella@example.com;Gomes do Campo;PB;PRD001831;Agulha 25x7;Material de Expediente;Comercial Montenegro Caldeira e Filhos;Comercial Cirino;2; R$ 478,66 ; R$ -   ; R$ 957,32 ; R$ 957,32 ;PIX;2025-07-24T04:48:47.578636+00:00;True
v1;P0001777;2025-07-30T03:48:47.580530+00:00;devolvido;Luana Moraes;bruno02@example.com;Abreu;AC;PRD007826;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Distribuidora Montenegro;Fornecedora Barbosa Macedo - EI;7; R$ 117,70 ; R$ -   ; R$ 823,90 ; R$ 823,90 ;PIX;2025-07-30T03:48:47.580530+00:00;False
v1;P0001804;2025-05-10T13:48:47.581793+00:00;entregue;Davi Lucas Andrade;bernardo93@example.net;Silveira Paulista;PE;PRD003197;Agulha 25x7;Material de Expediente;Farmacêutica Vargas;Distribuidora Fogaça;1; R$ 604,86 ; R$ 0,10 ; R$ 604,86 ; R$ 544,37 ;Boleto Bancário;2025-05-17T13:48:47.581793+00:00;True
v1;P0001805;2025-05-04T19:48:47.581844+00:00;pedido;Davi Lucca da Rosa;olivia81@example.net;da Paz;MS;PRD004073;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Distribuidora Fonseca Ltda.;Distribuidora Sampaio;2; R$ 101,88 ; R$ -   ; R$ 203,76 ; R$ 203,76 ;PIX;2025-05-04T19:48:47.581844+00:00;False
v1;P0001826;2025-05-13T18:48:47.582744+00:00;pedido;Olívia Novais;pereirajoao@example.com;da Mata;MS;PRD002366;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Distribuidora Campos;Distribuidora Leão e Filhos;2; R$ 52,30 ; R$ 0,10 ; R$ 104,60 ; R$ 94,14 ;PIX;2025-05-13T18:48:47.582744+00:00;False
v1;P0001834;2025-04-22T11:48:47.583090+00:00;devolvido;João Miguel da Rosa;raquel89@example.com;Pastor do Amparo;BA;PRD008120;Agulha 25x7;Material Médico Hospitalar;Distribuidora Aparecida;Distribuidora Fogaça;1; R$ 595,88 ; R$ 0,10 ; R$ 595,88 ; R$ 536,29 ;Cartão de Crédito;2025-04-29T11:48:47.583090+00:00;True
v1;P0001857;2025-05-02T09:48:47.584102+00:00;pedido;Isaac Gomes;oliveiraaurora@example.org;Azevedo de Ferreira;TO;PRD008306;Agulha 25x7;Material Médico Hospitalar;Distribuidora Nascimento Siqueira S.A.;Hospitalar da Luz Gonçalves S.A.;5; R$ 705,58 ; R$ -   ; R$ 3.527,90 ; R$ 3.527,90 ;Cartão de Crédito;2025-05-09T09:48:47.584102+00:00;True
v1;P0001863;2025-08-02T13:48:47.584430+00:00;enviado;Danilo Pereira;camargohenry-gabriel@example.com;Caldeira Grande;CE;PRD003285;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Distribuidora Montenegro;Distribuidora Rocha e Filhos;4; R$ 420,29 ; R$ 0,10 ; R$ 1.681,16 ; R$ 1.513,04 ;Cartão de Crédito;2025-08-02T13:48:47.584430+00:00;False
v1;P0001893;2025-05-01T13:48:47.585713+00:00;enviado;Asafe da Cunha;pastorana-cecilia@example.net;Gonçalves de Viana;RN;PRD000767;Agulha 25x7;Medicamento;Hospitalar Novaes;Distribuidora Rocha e Filhos;7; R$ 482,55 ; R$ -   ; R$ 3.377,85 ; R$ 3.377,85 ;Cartão de Crédito;2025-05-01T13:48:47.585713+00:00;False
v1;P0001904;2025-07-27T13:48:47.586191+00:00;devolvido;Otto Melo;maria-julia12@example.org;Nunes de Minas;MA;PRD003389;Agulha 25x7;Odontologia;Comercial Pastor;Distribuidora Borges S.A.;8; R$ 336,21 ; R$ 0,05 ; R$ 2.689,68 ; R$ 2.555,20 ;Cartão de Crédito;2025-07-28T13:48:47.586191+00:00;True
v1;P0001905;2025-06-14T00:48:47.586235+00:00;enviado;Maria Luiza Borges;castronina@example.com;Vieira da Serra;RN;PRD005867;Agulha 25x7;Material Médico Hospitalar;Farmacêutica Silva das Neves - ME;Hospitalar Guerra Campos - EI;4; R$ 582,67 ; R$ 0,10 ; R$ 2.330,68 ; R$ 2.097,61 ;Boleto Bancário;2025-06-21T00:48:47.586235+00:00;True
v1;P0001907;2025-07-11T13:48:47.586321+00:00;pedido;Augusto Pastor;raul14@example.org;Camargo da Praia;PA;PRD008598;Agulha 25x7;Odontologia;Fornecedora Fogaça;Distribuidora Barbosa - EI;6; R$ 625,24 ; R$ -   ; R$ 3.751,44 ; R$ 3.751,44 ;Cartão de Crédito;2025-07-11T13:48:47.586321+00:00;False
v1;P0001930;2025-05-28T18:48:47.587383+00:00;pedido;Isis Cavalcanti;da-rochafernanda@example.com;Viana da Prata;RN;PRD001931;Agulha 25x7;Material Médico Hospitalar;Farmacêutica Azevedo;Hospitalar Araújo Moraes S/A;6; R$ 726,60 ; R$ 0,15 ; R$ 4.359,60 ; R$ 3.705,66 ;PIX;2025-05-28T18:48:47.587383+00:00;False
v1;P0001933;2025-07-28T00:48:47.587507+00:00;devolvido;Liam Câmara;nataliapereira@example.org;Cardoso de Goiás;SE;PRD005218;Agulha 25x7;Material de Expediente;Farmacêutica da Luz Moura - EI;Hospitalar Araújo Moraes S/A;8; R$ 301,04 ; R$ 0,10 ; R$ 2.408,32 ; R$ 2.167,49 ;Cartão de Crédito;2025-07-28T00:48:47.587507+00:00;False
v1;P0001942;2025-07-23T03:48:47.587888+00:00;devolvido;Rhavi Fernandes;lorenaferreira@example.net;Sá da Prata;AL;PRD007828;Agulha 25x7;Odontologia;Hospitalar Brito Garcia Ltda.;Distribuidora Fogaça;4; R$ 664,49 ; R$ 0,15 ; R$ 2.657,96 ; R$ 2.259,27 ;Boleto Bancário;2025-07-30T03:48:47.587888+00:00;True
v1;P0001984;2025-07-03T13:48:47.589769+00:00;pedido;Antony Siqueira;azevedoisabelly@example.org;Jesus Paulista;AL;PRD007498;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Hospitalar Cardoso Ribeiro - ME;Distribuidora Montenegro da Luz S.A.;5; R$ 667,17 ; R$ 0,15 ; R$ 3.335,85 ; R$ 2.835,47 ;Cartão de Crédito;2025-07-10T13:48:47.589769+00:00;True
v1;P0001991;2025-07-12T18:48:47.590086+00:00;devolvido;Sr. André Mendes;erick89@example.com;Sampaio da Mata;ES;PRD000012;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Farmacêutica Andrade Dias - ME;Fornecedora Montenegro;7; R$ 659,22 ; R$ -   ; R$ 4.614,54 ; R$ 4.614,54 ;Cartão de Crédito;2025-07-13T18:48:47.590086+00:00;True
v1;P0001993;2025-05-19T13:48:47.590173+00:00;devolvido;José Miguel da Mota;hvargas@example.com;Pinto;SE;PRD004456;Agulha 25x7;Medicamento;Fornecedora Gomes - ME;Distribuidora Barbosa - EI;6; R$ 624,21 ; R$ 0,05 ; R$ 3.745,26 ; R$ 3.558,00 ;Cartão de Crédito;2025-05-19T13:48:47.590173+00:00;False
v1;P0002006;2025-04-14T20:48:47.590725+00:00;entregue;Dr. Bento Albuquerque;larateixeira@example.net;Barros;MT;PRD006591;Agulha 25x7;Medicamento;Hospitalar Sampaio Lima Ltda.;Distribuidora da Luz;7; R$ 104,46 ; R$ 0,15 ; R$ 731,22 ; R$ 621,54 ;Boleto Bancário;2025-04-14T20:48:47.590725+00:00;False
v1;P0002024;2025-04-25T06:48:47.591510+00:00;pedido;Dra. Mariana das Neves;isabelaaparecida@example.org;Leão;RO;PRD003271;Agulha 25x7;Odontologia;Comercial Rodrigues e Filhos;Farmacêutica Caldeira;2; R$ 434,98 ; R$ 0,05 ; R$ 869,96 ; R$ 826,46 ;PIX;2025-04-25T06:48:47.591510+00:00;False
v1;P0002035;2025-08-06T18:48:47.592032+00:00;devolvido;João Lucas da Mota;pda-mota@example.org;Souza;PE;PRD000704;Agulha 25x7;Odontologia;Hospitalar Vieira Rodrigues - ME;Fornecedora Rios Silva Ltda.;3; R$ 775,49 ; R$ -   ; R$ 2.326,47 ; R$ 2.326,47 ;Cartão de Crédito;2025-08-13T18:48:47.592032+00:00;True
v1;P0002051;2025-04-24T03:48:47.592698+00:00;enviado;Beatriz Sousa;ocasa-grande@example.org;Silva de Minas;RO;PRD000765;Agulha 25x7;Material Médico Hospitalar;Distribuidora Porto;Distribuidora Fogaça;3; R$ 182,95 ; R$ 0,15 ; R$ 548,85 ; R$ 466,52 ;Boleto Bancário;2025-05-01T03:48:47.592698+00:00;True
v1;P0002074;2025-06-17T03:48:47.593693+00:00;devolvido;Gael Henrique Campos;gabrielapinto@example.com;Santos Grande;PE;PRD008699;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Fornecedora Câmara;Fornecedora Souza Ltda.;1; R$ 46,58 ; R$ 0,15 ; R$ 46,58 ; R$ 39,59 ;PIX;2025-06-20T03:48:47.593693+00:00;True
v1;P0002083;2025-05-03T06:48:47.594120+00:00;entregue;Davi Lucca Casa Grande;pedrosales@example.org;Castro;RR;PRD008690;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Distribuidora Cunha;Distribuidora da Luz;5; R$ 219,86 ; R$ -   ; R$ 1.099,30 ; R$ 1.099,30 ;Boleto Bancário;2025-05-03T06:48:47.594120+00:00;False
v1;P0002098;2025-05-22T20:48:47.594850+00:00;devolvido;Ester Cardoso;yrezende@example.net;Marques;MT;PRD001610;Agulha 25x7;Medicamento;Hospitalar Barros e Filhos;Fornecedora Brito Brito e Filhos;2; R$ 127,98 ; R$ 0,15 ; R$ 255,96 ; R$ 217,57 ;Cartão de Crédito;2025-05-25T20:48:47.594850+00:00;True
v1;P0002099;2025-08-09T10:48:47.594894+00:00;devolvido;Dra. Vitória Nascimento;irezende@example.com;da Costa do Oeste;RS;PRD009603;Agulha 25x7;Material Médico Hospitalar;Comercial Araújo da Costa - EI;Comercial Cirino;7; R$ 573,64 ; R$ 0,15 ; R$ 4.015,48 ; R$ 3.413,16 ;Boleto Bancário;2025-08-09T10:48:47.594894+00:00;False
v1;P0002103;2025-05-18T03:48:47.595073+00:00;pedido;Mirella da Paz;tabreu@example.org;Carvalho;PA;PRD005856;Agulha 25x7;Material de Expediente;Comercial Cassiano;Comercial Marques;6; R$ 275,51 ; R$ -   ; R$ 1.653,06 ; R$ 1.653,06 ;Cartão de Crédito;2025-05-19T03:48:47.595073+00:00;True
v1;P0002110;2025-07-30T21:48:47.595369+00:00;enviado;Ravi Jesus;leticiada-rosa@example.org;Dias;RN;PRD000618;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Comercial Cassiano;Fornecedora da Rocha Cunha S/A;3; R$ 531,72 ; R$ -   ; R$ 1.595,16 ; R$ 1.595,16 ;Boleto Bancário;2025-07-31T21:48:47.595369+00:00;True
v1;P0002117;2025-05-19T17:48:47.595668+00:00;enviado;Caroline Araújo;ianmendes@example.org;Duarte de da Rosa;PE;PRD000469;Agulha 25x7;Odontologia;Hospitalar Vieira Rodrigues - ME;Distribuidora Fogaça;3; R$ 431,13 ; R$ 0,05 ; R$ 1.293,39 ; R$ 1.228,72 ;Boleto Bancário;2025-05-19T17:48:47.595668+00:00;False
v1;P0002123;2025-04-27T01:48:47.596014+00:00;devolvido;Sra. Letícia Correia;beatriz66@example.org;Barbosa;ES;PRD005032;Agulha 25x7;Odontologia;Comercial Novais S.A.;Hospitalar Correia Correia - EI;6; R$ 54,82 ; R$ 0,05 ; R$ 328,92 ; R$ 312,47 ;Boleto Bancário;2025-04-27T01:48:47.596014+00:00;False
v1;P0002138;2025-06-20T06:48:47.596689+00:00;enviado;Srta. Elisa Ribeiro;anaaragao@example.com;Macedo;TO;PRD002109;Agulha 25x7;Material Médico Hospitalar;Comercial Casa Grande;Farmacêutica Jesus;3; R$ 20,18 ; R$ 0,10 ; R$ 60,54 ; R$ 54,49 ;PIX;2025-06-20T06:48:47.596689+00:00;False
v1;P0002154;2025-06-24T14:48:47.597446+00:00;enviado;Srta. Maria Laura Lima;liampeixoto@example.net;Leão de Goiás;GO;PRD001930;Agulha 25x7;Medicamento;Comercial Carvalho;Hospitalar Araújo Moraes S/A;1; R$ 446,97 ; R$ -   ; R$ 446,97 ; R$ 446,97 ;PIX;2025-06-24T14:48:47.597446+00:00;False
v1;P0002195;2025-06-06T04:48:47.599204+00:00;enviado;Cecilia Marques;goncalvesisabelly@example.com;Almeida;TO;PRD003938;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Hospitalar Brito Garcia Ltda.;Distribuidora Borges S.A.;3; R$ 261,87 ; R$ -   ; R$ 785,61 ; R$ 785,61 ;Cartão de Crédito;2025-06-13T04:48:47.599204+00:00;True
v1;P0002225;2025-06-18T16:48:47.600559+00:00;pedido;Rhavi Macedo;lcastro@example.com;das Neves;ES;PRD003048;Agulha 25x7;Material Médico Hospitalar;Hospitalar Souza Novais - EI;Fornecedora Rios Silva Ltda.;3; R$ 462,54 ; R$ 0,05 ; R$ 1.387,62 ; R$ 1.318,24 ;Cartão de Crédito;2025-06-18T16:48:47.600559+00:00;False
v1;P0002249;2025-07-28T21:48:47.601587+00:00;enviado;Luigi da Cruz;luiz-gustavo81@example.com;da Cunha de Minas;TO;PRD005227;Agulha 25x7;Material de Expediente;Comercial Araújo da Costa - EI;Hospitalar da Luz Gonçalves S.A.;8; R$ 377,97 ; R$ -   ; R$ 3.023,76 ; R$ 3.023,76 ;Cartão de Crédito;2025-07-28T21:48:47.601587+00:00;False
v1;P0002284;2025-08-11T22:48:47.603149+00:00;enviado;Cauê Caldeira;diasstella@example.net;Cavalcante;SE;PRD000324;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Hospitalar Brito Garcia Ltda.;Fornecedora Montenegro;1; R$ 310,63 ; R$ -   ; R$ 310,63 ; R$ 310,63 ;Boleto Bancário;2025-08-18T22:48:47.603149+00:00;True
v1;P0002301;2025-05-16T23:48:47.603849+00:00;pedido;Maria Eduarda Sales;bella82@example.net;Cassiano do Sul;DF;PRD006846;Agulha 25x7;Odontologia;Distribuidora Porto;Comercial Sá;6; R$ 253,57 ; R$ -   ; R$ 1.521,42 ; R$ 1.521,42 ;PIX;2025-05-23T23:48:47.603849+00:00;True
v1;P0002319;2025-05-19T02:48:47.604577+00:00;pedido;Thomas Gonçalves;zsantos@example.com;Sampaio das Flores;BA;PRD008789;Agulha 25x7;Material Médico Hospitalar;Distribuidora Montenegro;Comercial Sá;7; R$ 549,45 ; R$ 0,10 ; R$ 3.846,15 ; R$ 3.461,54 ;Boleto Bancário;2025-05-19T02:48:47.604577+00:00;False
v1;P0002321;2025-08-06T10:48:47.604660+00:00;entregue;Anna Liz Ribeiro;danteporto@example.org;Albuquerque do Norte;PA;PRD002616;Agulha 25x7;Medicamento;Comercial Teixeira Fernandes S/A;Hospitalar Guerra Araújo S.A.;4; R$ 199,43 ; R$ 0,10 ; R$ 797,72 ; R$ 717,95 ;Boleto Bancário;2025-08-09T10:48:47.604660+00:00;True
v1;P0002331;2025-06-12T14:48:47.605198+00:00;pedido;Dra. Sofia Gomes;araujonathan@example.org;Sampaio;DF;PRD002717;Agulha 25x7;Material Médico Hospitalar;Comercial Carvalho;Fornecedora Montenegro;2; R$ 160,50 ; R$ 0,15 ; R$ 321,00 ; R$ 272,85 ;PIX;2025-06-12T14:48:47.605198+00:00;False
v1;P0002356;2025-05-15T04:48:47.606254+00:00;enviado;Sra. Lara Lima;jmartins@example.org;Azevedo dos Dourados;AM;PRD005007;Agulha 25x7;Material de Expediente;Fornecedora Vargas da Rocha S/A;Distribuidora Martins;3; R$ 101,21 ; R$ -   ; R$ 303,63 ; R$ 303,63 ;Boleto Bancário;2025-05-15T04:48:47.606254+00:00;False
