versao_schema;id_pedido;datahora_pedido_utc;status;nome_cliente;email_cliente;cidade_cliente;estado_cliente;id_produto;nome_produto;categoria_produto;nome_fornecedor;nome_fabricante;quantidade;preco_unitario;desconto;valor_bruto;valor_liquido;metodo_pagamento;datahora_pagamento_utc;em_atraso
v1;P0000080;2025-01-23T09:12:34.445188+00:00;entregue;Lunna Pimenta;davi-lucasporto@example.com;Rezende das Pedras;AM;PRD003588;Luva Cirúrgica G;Serviço de Higiene e Limpeza (SHL);Distribuidora Azevedo;Farmacêutica Carvalho;8;667,11;0,05;5336,88;5070,04;Boleto Bancário;2025-01-23T09:12:34.445188+00:00;False
v1;P0000081;2022-04-16T21:30:54.112450+00:00;pedido;Augusto Andrade;marina11@example.org;Gomes;PB;PRD009495;Compressa de Algodão;Material de Expediente;Fornecedora Nascimento;Comercial Araújo - ME;2;723,21;0,0;1446,42;1446,42;Cartão de Crédito;2022-04-17T21:30:54.112450+00:00;True
v1;P0000082;2021-04-09T03:45:34.350608+00:00;entregue;Dr. Eduardo Leão;mendoncajoana@example.com;Sales;MS;PRD008697;Álcool 70%;Material Médico Hospitalar;Distribuidora Azevedo;Distribuidora da Luz;6;599,25;0,0;3595,5;3595,5;Cartão de Crédito;2021-04-12T03:45:34.350608+00:00;True
v1;P0000083;2025-11-08T04:30:00.415129+00:00;enviado;Pedro Miguel Macedo;eloabrito@example.net;Nogueira da Praia;AL;PRD006511;Compressa de Algodão;Medicamento;Farmacêutica Vargas;Fornecedora Brito Brito e Filhos;6;644,36;0,1;3866,16;3479,54;Cartão de Crédito;2025-11-08T04:30:00.415129+00:00;False
v1;P0000084;2024-02-11T19:59:51.364000+00:00;entregue;Kamilly Correia;marquesfernando@example.net;Ramos;RS;PRD001775;Máscara Descartável;Odontologia;Distribuidora Pastor - ME;Fornecedora Freitas da Paz S.A.;2;366,55;0,05;733,1;696,44;Boleto Bancário;2024-02-18T19:59:51.364000+00:00;True
v1;P0000085;2024-06-12T09:59:44.202581+00:00;devolvido;Alícia Aragão;ryan29@example.org;Teixeira;PI;PRD004951;Termômetro Digital;Medicamento;Fornecedora Garcia S/A;Farmacêutica Jesus;6;732,63;0,0;4395,78;4395,78;PIX;2024-06-19T09:59:44.202581+00:00;True
v1;P0000086;2019-11-12T12:42:59.803477+00:00;enviado;Henrique da Conceição;juan90@example.com;Cardoso;PI;PRD006367;Antisséptico Bucal;Serviço de Nutrição e Dietética (SND);Distribuidora Campos;Fornecedora Azevedo Peixoto S/A;5;796,76;0,0;3983,8;3983,8;Boleto Bancário;2019-11-15T12:42:59.803477+00:00;True
v1;P0000087;2025-04-27T05:48:13.377524+00:00;devolvido;Erick Camargo;cardosoarthur@example.com;Pastor;MT;PRD004583;Amoxicilina 500mg;Material de Expediente;Hospitalar Novaes;Distribuidora Borges S.A.;3;708,9;0,0;2126,7;2126,7;Cartão de Crédito;2025-04-30T05:48:13.377524+00:00;True
v1;P0000088;2019-11-26T06:23:37.412955+00:00;entregue;Erick da Luz;cardosolaura@example.net;Souza;AP;PRD008920;Compressa de Algodão;Medicamento;Farmacêutica Vargas;Distribuidora da Luz;8;760,69;0,05;6085,52;5781,24;PIX;2019-12-03T06:23:37.412955+00:00;True
v1;P0000089;2019-10-07T13:15:05.682948+00:00;pedido;Melissa Vasconcelos;olivia91@example.com;Pimenta;AL;PRD000828;Soro Fisiológico 0,9%;Material Médico Hospitalar;Fornecedora Nascimento;Distribuidora Barbosa - EI;2;759,46;0,1;1518,92;1367,03;PIX;2019-10-07T13:15:05.682948+00:00;False
v1;P0000090;2021-05-04T07:09:40.097729+00:00;enviado;Dra. Stephany da Rosa;bramos@example.org;Guerra de Lima;RO;PRD005383;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Comercial Alves e Filhos;Distribuidora da Luz;2;664,71;0,15;1329,42;1130,01;PIX;2021-05-04T07:09:40.097729+00:00;False
v1;P0000091;2020-01-29T18:12:48.171467+00:00;enviado;Samuel Silva;fbarbosa@example.com;Azevedo;BA;PRD000243;Compressa de Algodão;Material Médico Hospitalar;Distribuidora Farias S/A;Distribuidora Cassiano;3;434,47;0,0;1303,41;1303,41;PIX;2020-01-29T18:12:48.171467+00:00;False
v1;P0000092;2024-11-27T03:22:20.993438+00:00;pedido;Yan Silva;giovanna98@example.com;Montenegro de Pereira;PA;PRD001041;Sabonete Antisséptico;Odontologia;Comercial Moura;Hospitalar da Luz Gonçalves S.A.;3;215,97;0,0;647,91;647,91;Boleto Bancário;2024-11-30T03:22:20.993438+00:00;True
v1;P0000093;2025-10-13T20:28:45.124195+00:00;entregue;Danilo Rezende;lorenamachado@example.org;Fernandes dos Dourados;MG;PRD007504;Paracetamol 500mg;Medicamento;Comercial Araújo da Costa - EI;Hospitalar Araújo Moraes S/A;2;364,34;0,0;728,68;728,68;Cartão de Crédito;2025-10-13T20:28:45.124195+00:00;False
v1;P0000094;2019-05-30T22:54:04.583320+00:00;entregue;Aylla Dias;qdias@example.com;Cassiano do Amparo;AP;PRD009966;Agulha 25x7;Medicamento;Fornecedora Nascimento;Distribuidora da Luz;2;394,76;0,1;789,52;710,57;Boleto Bancário;2019-05-30T22:54:04.583320+00:00;False
v1;P0000095;2023-10-23T19:00:50.974428+00:00;devolvido;Bryan Borges;vbrito@example.net;Cardoso da Prata;AL;PRD001624;Seringa 5ml;Material de Expediente;Farmacêutica Câmara Azevedo Ltda.;Distribuidora Borges S.A.;6;307,82;0,15;1846,92;1569,88;Cartão de Crédito;2023-10-24T19:00:50.974428+00:00;True
v1;P0000096;2022-07-13T16:28:14.892471+00:00;devolvido;Luísa Rios;jesusdaniela@example.net;Silveira do Norte;MA;PRD006815;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Distribuidora Montenegro;Distribuidora Cassiano;8;711,03;0,1;5688,24;5119,42;Boleto Bancário;2022-07-14T16:28:14.892471+00:00;True
v1;P0000097;2024-08-23T01:30:20.416371+00:00;pedido;Luana Fogaça;oliveiranatalia@example.org;Ribeiro;PR;PRD001494;Dipirona 1g;Medicamento;Comercial Montenegro Caldeira e Filhos;Farmacêutica Caldeira;5;302,57;0,0;1512,85;1512,85;Boleto Bancário;2024-08-24T01:30:20.416371+00:00;True
v1;P0000098;2019-02-09T09:33:35.568483+00:00;entregue;Cauê Ferreira;ian49@example.org;Novais da Prata;AC;PRD002002;Termômetro Digital;Serviço de Nutrição e Dietética (SND);Distribuidora Montenegro;Comercial Siqueira;6;650,36;0,15;3902,16;3316,84;Cartão de Crédito;2019-02-12T09:33:35.568483+00:00;True
v1;P0000099;2023-09-03T22:47:18.374495+00:00;devolvido;Juliana Alves;yagosampaio@example.com;Ferreira do Sul;CE;PRD003674;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Comercial Pastor - EI;Farmacêutica Aragão - EI;5;284,56;0,15;1422,8;1209,38;PIX;2023-09-03T22:47:18.374495+00:00;False
v1;P0000100;2025-05-15T07:10:30.096784+00:00;pedido;Murilo Azevedo;bentoborges@example.net;Garcia;PA;PRD009977;Álcool 70%;Medicamento;Distribuidora Porto;Distribuidora da Luz;5;461,41;0,1;2307,05;2076,35;Boleto Bancário;2025-05-18T07:10:30.096784+00:00;True
v1;P0000101;2016-11-05T09:22:22.579556+00:00;devolvido;Manuela Castro;ana-livia59@example.net;Aragão;BA;PRD001140;Agulha 25x7;Material de Expediente;Distribuidora Pastor - ME;Comercial Araújo - ME;5;737,62;0,05;3688,1;3503,69;Boleto Bancário;2016-11-05T09:22:22.579556+00:00;False
v1;P0000102;2022-07-19T06:08:04.544645+00:00;entregue;Benicio Rocha;da-mataluisa@example.net;Mendonça dos Dourados;PA;PRD005314;Dipirona 1g;Medicamento;Fornecedora Oliveira;Distribuidora Martins;4;304,07;0,1;1216,28;1094,65;Boleto Bancário;2022-07-19T06:08:04.544645+00:00;False
v1;P0000103;2023-04-10T05:12:13.894204+00:00;devolvido;Henrique Sá;ferreiralorena@example.org;Rocha Verde;PR;PRD009946;Antisséptico Bucal;Odontologia;Farmacêutica Rezende Monteiro - ME;Distribuidora Borges S.A.;1;540,81;0,05;540,81;513,77;Boleto Bancário;2023-04-11T05:12:13.894204+00:00;True
v1;P0000104;2022-01-27T04:59:47.606895+00:00;devolvido;Lorena Aparecida;isabelapeixoto@example.org;Costela;MA;PRD008633;Gaze Estéril;Medicamento;Distribuidora Nascimento Siqueira S.A.;Hospitalar Araújo Moraes S/A;2;279,41;0,0;558,82;558,82;Boleto Bancário;2022-02-03T04:59:47.606895+00:00;True
v1;P0000105;2025-10-13T17:16:29.846024+00:00;entregue;Davi Miguel Teixeira;amanda51@example.org;Souza de Lopes;CE;PRD004742;Soro Fisiológico 0,9%;Medicamento;Comercial Alves e Filhos;Fornecedora Rios Silva Ltda.;1;11,11;0,05;11,11;10,55;Boleto Bancário;2025-10-13T17:16:29.846024+00:00;False
v1;P0000106;2023-10-28T02:04:36.937423+00:00;entregue;Mateus Nascimento;melissanovais@example.net;Barbosa das Flores;SC;PRD001180;Esparadrapo 10cm;Material de Expediente;Distribuidora da Conceição Montenegro - EI;Hospitalar Guerra Campos - EI;7;144,68;0,1;1012,76;911,48;PIX;2023-10-28T02:04:36.937423+00:00;False
v1;P0000107;2024-01-25T04:55:53.080405+00:00;devolvido;Pedro Henrique Almeida;ubarbosa@example.net;Oliveira das Flores;RR;PRD006843;Gaze Estéril;Medicamento;Fornecedora Camargo;Distribuidora Fogaça;8;737,32;0,05;5898,56;5603,63;Cartão de Crédito;2024-01-28T04:55:53.080405+00:00;True
v1;P0000108;2023-05-20T06:02:57.660750+00:00;entregue;Maria Vitória da Rocha;guerraasafe@example.com;Pinto;PB;PRD001443;Termômetro Digital;Medicamento;Farmacêutica Andrade Dias - ME;Hospitalar Guerra Campos - EI;3;642,05;0,15;1926,15;1637,23;Boleto Bancário;2023-05-27T06:02:57.660750+00:00;True
v1;P0000109;2025-06-23T16:57:31.091397+00:00;entregue;Sra. Aurora Lopes;da-cruzluiza@example.net;Moura de Minas;MG;PRD003630;Soro Fisiológico 0,9%;Material Médico Hospitalar;Fornecedora Abreu;Hospitalar da Luz Gonçalves S.A.;7;421,55;0,1;2950,85;2655,76;Boleto Bancário;2025-06-30T16:57:31.091397+00:00;True
v1;P0000110;2025-08-16T11:09:09.825054+00:00;entregue;Lucca Câmara;lucca18@example.net;Moura;PE;PRD002419;Máscara Descartável;Medicamento;Comercial Pires;Hospitalar Abreu;2;426,83;0,0;853,66;853,66;PIX;2025-08-16T11:09:09.825054+00:00;False
v1;P0000111;2020-12-31T21:15:29.574402+00:00;devolvido;Luiz Fernando Ferreira;ravycaldeira@example.org;Costa da Serra;RN;PRD007601;Antisséptico Bucal;Material de Expediente;Fornecedora Pastor Câmara S/A;Fornecedora Freitas da Paz S.A.;3;483,91;0,0;1451,73;1451,73;Cartão de Crédito;2021-01-07T21:15:29.574402+00:00;True
v1;P0000112;2023-06-09T16:11:06.352397+00:00;entregue;Breno Cavalcanti;wmartins@example.net;Rodrigues de Nunes;RS;PRD004500;Amoxicilina 500mg;Serviço de Nutrição e Dietética (SND);Hospitalar Cardoso Ribeiro - ME;Distribuidora Rocha e Filhos;6;125,01;0,0;750,06;750,06;Cartão de Crédito;2023-06-16T16:11:06.352397+00:00;True
v1;P0000113;2022-10-04T00:59:42.103473+00:00;pedido;Luna Pires;kevin71@example.com;Pires de da Rosa;SE;PRD001479;Esparadrapo 10cm;Odontologia;Fornecedora da Conceição S/A;Comercial Albuquerque - ME;8;364,27;0,0;2914,16;2914,16;Boleto Bancário;2022-10-04T00:59:42.103473+00:00;False
v1;P0000114;2024-06-20T04:53:33.179409+00:00;devolvido;Benjamin Fogaça;das-nevesmaria-eduarda@example.com;Araújo;MS;PRD008214;Agulha 25x7;Medicamento;Distribuidora Cassiano Freitas S.A.;Farmacêutica Caldeira;1;362,54;0,15;362,54;308,16;Cartão de Crédito;2024-06-20T04:53:33.179409+00:00;False
v1;P0000115;2018-07-16T04:37:53.182877+00:00;devolvido;Breno Ramos;pimentanatalia@example.com;Pacheco de Novaes;SE;PRD007199;Luva Cirúrgica M;Serviço de Nutrição e Dietética (SND);Hospitalar Novaes;Farmacêutica da Paz;2;406,12;0,0;812,24;812,24;Cartão de Crédito;2018-07-23T04:37:53.182877+00:00;True
v1;P0000116;2018-12-01T18:18:49.216562+00:00;entregue;Srta. Milena Oliveira;aurorapereira@example.com;Araújo;PB;PRD001079;Soro Fisiológico 0,9%;Medicamento;Comercial Pastor - EI;Fornecedora Montenegro;7;620,7;0,15;4344,9;3693,16;Cartão de Crédito;2018-12-08T18:18:49.216562+00:00;True
v1;P0000117;2025-06-27T22:35:32.355587+00:00;pedido;Luigi Silva;montenegroluiz-felipe@example.org;Santos;PB;PRD009547;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Farmacêutica Pacheco;Hospitalar Araújo Moraes S/A;5;580,37;0,15;2901,85;2466,57;PIX;2025-06-27T22:35:32.355587+00:00;False
v1;P0000118;2024-06-04T15:28:42.595399+00:00;enviado;Valentina Moreira;emanuellafreitas@example.com;Jesus Alegre;RO;PRD008624;Dipirona 1g;Material de Expediente;Distribuidora Montenegro;Hospitalar da Luz Gonçalves S.A.;2;251,12;0,1;502,24;452,02;Cartão de Crédito;2024-06-04T15:28:42.595399+00:00;False
v1;P0000119;2025-10-22T05:26:28.967098+00:00;devolvido;Ana Júlia Vieira;davi-lucca51@example.net;da Paz Paulista;SC;PRD003145;Máscara Descartável;Material Médico Hospitalar;Fornecedora Oliveira;Distribuidora Rocha e Filhos;1;293,27;0,0;293,27;293,27;Cartão de Crédito;2025-10-22T05:26:28.967098+00:00;False
v1;P0000120;2025-04-29T11:57:28.231580+00:00;pedido;Clarice Farias;pachecojoao-miguel@example.com;Rezende das Flores;BA;PRD005517;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Comercial Rodrigues e Filhos;Comercial Cirino;2;408,61;0,15;817,22;694,64;PIX;2025-05-02T11:57:28.231580+00:00;True
v1;P0000121;2025-03-18T20:32:11.244443+00:00;devolvido;Antonella das Neves;yramos@example.com;Rios;RR;PRD000715;Termômetro Digital;Serviço de Nutrição e Dietética (SND);Farmacêutica Rodrigues Duarte S/A;Farmacêutica Pacheco Peixoto S/A;3;665,92;0,15;1997,76;1698,1;Boleto Bancário;2025-03-18T20:32:11.244443+00:00;False
v1;P0000122;2021-08-13T04:19:16.465917+00:00;entregue;Dra. Valentina Borges;xmoraes@example.org;das Neves da Serra;DF;PRD007684;Luva Cirúrgica G;Serviço de Nutrição e Dietética (SND);Distribuidora Santos e Filhos;Farmacêutica Pacheco Peixoto S/A;5;603,15;0,1;3015,75;2714,18;Cartão de Crédito;2021-08-13T04:19:16.465917+00:00;False
v1;P0000123;2023-10-17T04:55:59.953655+00:00;enviado;Dr. Gael Câmara;leonardobarbosa@example.com;Montenegro;SP;PRD009906;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Comercial Novais S.A.;Distribuidora da Luz;5;623,61;0,15;3118,05;2650,34;Cartão de Crédito;2023-10-17T04:55:59.953655+00:00;False
v1;P0000124;2025-05-24T16:54:56.632576+00:00;pedido;Valentina Andrade;joao96@example.org;Cirino;TO;PRD002626;Álcool 70%;Odontologia;Farmacêutica da Luz Moura - EI;Comercial Cirino;2;570,56;0,15;1141,12;969,95;Cartão de Crédito;2025-05-24T16:54:56.632576+00:00;False
v1;P0000125;2025-03-31T04:14:57.981572+00:00;pedido;Dra. Eloah Silveira;aaparecida@example.com;Macedo;RN;PRD006797;Amoxicilina 500mg;Odontologia;Hospitalar Cardoso Ribeiro - ME;Farmacêutica Aragão - EI;2;757,4;0,0;1514,8;1514,8;PIX;2025-03-31T04:14:57.981572+00:00;False
v1;P0000126;2021-07-09T12:25:19.394196+00:00;pedido;Pietro da Conceição;ana-luizaviana@example.com;Freitas;RO;PRD005493;Agulha 25x7;Material Médico Hospitalar;Distribuidora Alves S/A;Farmacêutica da Paz;7;795,65;0,05;5569,55;5291,07;Cartão de Crédito;2021-07-09T12:25:19.394196+00:00;False
v1;P0000127;2023-04-23T06:17:15.128666+00:00;pedido;Maysa Martins;giovanna88@example.com;Costa;SE;PRD000311;Álcool 70%;Material Médico Hospitalar;Fornecedora Oliveira;Comercial Albuquerque - ME;3;608,28;0,1;1824,84;1642,36;Boleto Bancário;2023-04-23T06:17:15.128666+00:00;False
v1;P0000128;2021-08-26T06:12:55.957952+00:00;pedido;Cecilia da Cunha;ramosmaria-luisa@example.com;Silva;PE;PRD003906;Termômetro Digital;Material de Expediente;Farmacêutica Jesus;Distribuidora Leão e Filhos;7;93,39;0,05;653,73;621,04;PIX;2021-08-26T06:12:55.957952+00:00;False
v1;P0000129;2024-03-06T22:40:21.890800+00:00;enviado;João Miguel Barros;yagomachado@example.net;Lopes;AP;PRD002352;Gaze Estéril;Odontologia;Comercial Alves e Filhos;Fornecedora Freitas da Paz S.A.;2;670,17;0,1;1340,34;1206,31;Cartão de Crédito;2024-03-06T22:40:21.890800+00:00;False
v1;P0000130;2024-07-13T08:00:17.884870+00:00;entregue;Rael Ferreira;leaocaue@example.com;da Costa das Flores;AP;PRD001108;Paracetamol 500mg;Odontologia;Distribuidora Fonseca Ltda.;Farmacêutica Jesus;4;458,68;0,0;1834,72;1834,72;Boleto Bancário;2024-07-13T08:00:17.884870+00:00;False
v1;P0000131;2024-12-06T16:12:56.409678+00:00;pedido;Sr. Arthur Dias;silvabruna@example.org;Andrade;MA;PRD005649;Máscara Descartável;Material de Expediente;Comercial Garcia S/A;Distribuidora Montenegro da Luz S.A.;7;784,93;0,05;5494,51;5219,78;Boleto Bancário;2024-12-06T16:12:56.409678+00:00;False
v1;P0000132;2023-11-25T07:08:04.215826+00:00;enviado;Cecilia Teixeira;nmachado@example.org;Almeida;GO;PRD007612;Sabonete Antisséptico;Material de Expediente;Distribuidora Porto;Farmacêutica Carvalho;6;111,06;0,05;666,36;633,04;PIX;2023-12-02T07:08:04.215826+00:00;True
v1;P0000133;2018-09-06T02:59:30.323235+00:00;pedido;Dom Novaes;xcamargo@example.com;da Rosa;AM;PRD005170;Gaze Estéril;Serviço de Higiene e Limpeza (SHL);Farmacêutica Vargas;Comercial Sá;8;34,4;0,0;275,2;275,2;Cartão de Crédito;2018-09-06T02:59:30.323235+00:00;False
v1;P0000134;2022-02-05T07:43:02.138561+00:00;entregue;Isaque Leão;hazevedo@example.com;Pires;PE;PRD004476;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Comercial Montenegro Caldeira e Filhos;Hospitalar Araújo Moraes S/A;5;34,11;0,0;170,55;170,55;Boleto Bancário;2022-02-05T07:43:02.138561+00:00;False
v1;P0000135;2022-07-13T23:37:43.795421+00:00;devolvido;Isabella Silva;analima@example.org;da Costa Verde;PA;PRD008151;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Farmacêutica Rezende Monteiro - ME;Comercial Araújo - ME;8;716,24;0,1;5729,92;5156,93;Boleto Bancário;2022-07-13T23:37:43.795421+00:00;False
v1;P0000136;2025-12-24T02:20:02.915585+00:00;entregue;Bryan Moura;davi-luiz88@example.net;Gomes;PR;PRD005262;Seringa 5ml;Medicamento;Fornecedora Carvalho Moraes - ME;Farmacêutica da Paz;7;67,75;0,15;474,25;403,11;Cartão de Crédito;2025-12-24T02:20:02.915585+00:00;False
v1;P0000137;2020-11-15T12:02:53.139745+00:00;entregue;Mathias Freitas;arthur-gabriel51@example.com;Siqueira;RO;PRD007325;Amoxicilina 500mg;Material de Expediente;Fornecedora Gomes - ME;Fornecedora Freitas da Paz S.A.;8;484,08;0,1;3872,64;3485,38;Cartão de Crédito;2020-11-16T12:02:53.139745+00:00;True
v1;P0000138;2019-06-11T18:27:14.402679+00:00;devolvido;Bella Vargas;joao-felipe05@example.net;Ramos da Serra;TO;PRD005952;Luva Cirúrgica M;Medicamento;Comercial Pires;Hospitalar Azevedo;5;513,38;0,0;2566,9;2566,9;Boleto Bancário;2019-06-18T18:27:14.402679+00:00;True
v1;P0000139;2021-08-20T08:39:22.921256+00:00;entregue;Nicole Sampaio;lpires@example.org;Silva;SP;PRD005933;Esparadrapo 10cm;Serviço de Higiene e Limpeza (SHL);Distribuidora Alves S/A;Hospitalar Azevedo;8;32,67;0,0;261,36;261,36;PIX;2021-08-27T08:39:22.921256+00:00;True
v1;P0000140;2023-04-12T04:30:01.391620+00:00;enviado;Ana Carolina da Rocha;caiovieira@example.org;Dias;MA;PRD008674;Compressa de Algodão;Odontologia;Farmacêutica Fonseca;Distribuidora da Luz;8;759,31;0,05;6074,48;5770,76;PIX;2023-04-12T04:30:01.391620+00:00;False
v1;P0000141;2023-08-16T13:31:54.137014+00:00;pedido;Maria Laura Nogueira;cda-cunha@example.net;da Paz;MS;PRD004288;Álcool 70%;Material de Expediente;Distribuidora Cassiano Freitas S.A.;Distribuidora Borges S.A.;2;25,6;0,0;51,2;51,2;Boleto Bancário;2023-08-17T13:31:54.137014+00:00;True
v1;P0000142;2021-04-06T16:38:26.330944+00:00;pedido;Lucas da Mata;freitasluiza@example.com;Gomes de Fernandes;CE;PRD007406;Luva Cirúrgica M;Material de Expediente;Comercial Porto;Comercial Araújo - ME;5;556,71;0,1;2783,55;2505,2;Boleto Bancário;2021-04-06T16:38:26.330944+00:00;False
v1;P0000143;2023-12-03T13:50:50.788789+00:00;entregue;Sara Freitas;enzo61@example.com;Nogueira;MA;PRD002580;Luva Cirúrgica M;Serviço de Nutrição e Dietética (SND);Farmacêutica da Luz Moura - EI;Hospitalar Jesus Mendonça - ME;6;535,93;0,0;3215,58;3215,58;PIX;2023-12-03T13:50:50.788789+00:00;False
v1;P0000144;2025-02-16T12:00:33.355145+00:00;entregue;Sr. Bruno Duarte;ana-laura79@example.net;Cavalcante dos Dourados;MS;PRD009077;Compressa de Algodão;Odontologia;Farmacêutica Câmara Azevedo Ltda.;Farmacêutica Carvalho;4;634,69;0,0;2538,76;2538,76;Boleto Bancário;2025-02-16T12:00:33.355145+00:00;False
v1;P0000145;2025-12-30T10:20:01.858896+00:00;devolvido;Ana Cecília Siqueira;luara40@example.org;Fonseca do Galho;SE;PRD008612;Termômetro Digital;Odontologia;Distribuidora Santos e Filhos;Distribuidora Rocha e Filhos;2;57,27;0,1;114,54;103,09;PIX;2026-01-06T10:20:01.858896+00:00;True
v1;P0000146;2023-06-02T13:21:25.526657+00:00;entregue;Dra. Eduarda Alves;lunaandrade@example.org;da Costa;SP;PRD002102;Luva Cirúrgica M;Material Médico Hospitalar;Comercial Montenegro Caldeira e Filhos;Hospitalar da Luz Gonçalves S.A.;6;515,66;0,1;3093,96;2784,56;PIX;2023-06-05T13:21:25.526657+00:00;True
v1;P0000147;2020-11-06T12:14:43.147448+00:00;enviado;Maria Clara Fonseca;cnunes@example.net;Rocha;PB;PRD005669;Gaze Estéril;Medicamento;Distribuidora Azevedo;Farmacêutica Aragão e Filhos;2;416,89;0,05;833,78;792,09;Boleto Bancário;2020-11-06T12:14:43.147448+00:00;False
v1;P0000148;2024-04-10T09:38:59.873475+00:00;enviado;Dr. Pedro Miguel Teixeira;oliveirajoao-guilherme@example.net;Gonçalves Alegre;RS;PRD009696;Agulha 25x7;Material Médico Hospitalar;Farmacêutica Jesus;Hospitalar Azevedo;5;104,51;0,05;522,55;496,42;Cartão de Crédito;2024-04-10T09:38:59.873475+00:00;False
v1;P0000149;2019-07-27T08:35:21.635568+00:00;entregue;Josué Camargo;sousamarcelo@example.com;Novais do Campo;GO;PRD003453;Termômetro Digital;Serviço de Higiene e Limpeza (SHL);Distribuidora Pastor - ME;Fornecedora Rios Silva Ltda.;1;661,06;0,0;661,06;661,06;Boleto Bancário;2019-08-03T08:35:21.635568+00:00;True
v1;P0000150;2023-07-11T14:56:26.166340+00:00;devolvido;Pietro Cunha;mariane31@example.org;Machado;CE;PRD004873;Antisséptico Bucal;Medicamento;Fornecedora Câmara;Distribuidora Martins;5;515,32;0,05;2576,6;2447,77;Cartão de Crédito;2023-07-18T14:56:26.166340+00:00;True
v1;P0000151;2022-07-17T06:19:44.287134+00:00;entregue;Sra. Aurora Rodrigues;cecilia18@example.net;da Rosa da Serra;RR;PRD005231;Compressa de Algodão;Odontologia;Fornecedora Nascimento;Farmacêutica Aragão - EI;7;389,98;0,0;2729,86;2729,86;Boleto Bancário;2022-07-17T06:19:44.287134+00:00;False
